I
1130 Generated by WorldEditor 2.0.0r4

1    560 1 0 EBLN Liernu
1302 city Eghezée
1302 country Belgium
1302 datum_lat 50.579722222
1302 datum_lon 4.792222222
1302 faa_code 
1302 iata_code 
1302 icao_code EBLN
1302 region_code EB
1302 state Namur
1302 transition_alt 
1302 transition_level 
100 30.00 3 0 0.00 0 0 1 7  50.57913109  004.79028845   82    0 1 0 0 0 25  50.58007206  004.79346753    0    0 1 0 0 0
110 3 0.50 155.0000 Taxiway Grass
111  50.57985542  004.79054040
111  50.57981670  004.79057042
111  50.57965043  004.79050758
111  50.57950403  004.79003135
111  50.57969181  004.78988268
111  50.57966996  004.78977817
111  50.57951397  004.78990022
112  50.57951397  004.78990022  50.57948524  004.78992033
111  50.57937978  004.78971212
112  50.57930860  004.78972283  50.57926384  004.78977764
111  50.57930860  004.78972283
112  50.57905389  004.79012774  50.57907695  004.79020454
111  50.57905389  004.79012774
111  50.57910370  004.79030769
112  50.57916827  004.79041016  50.57919930  004.79038643
111  50.57916272  004.79026670
112  50.57913615  004.79008799  50.57916098  004.79005447
111  50.57913615  004.79008799
111  50.57920882  004.78999983
112  50.57920882  004.78999983  50.57922833  004.78997329
112  50.57929406  004.79008355  50.57932421  004.79018549
111  50.57929406  004.79008355
111  50.57939744  004.79042717
111  50.57933626  004.79047325
112  50.57930221  004.79056593  50.57932260  004.79063295
111  50.57936987  004.79058495
111  50.57943105  004.79053887
111  50.57955706  004.79095768
111  50.57949321  004.79100656
112  50.57944839  004.79111476  50.57946633  004.79117687
111  50.57952809  004.79112264
111  50.57959194  004.79107376
111  50.57985591  004.79195102
111  50.57978441  004.79200106
112  50.57973220  004.79211475  50.57975242  004.79218178
111  50.57982063  004.79212144
111  50.57989213  004.79207140
111  50.58020909  004.79312478
111  50.58014398  004.79320748
112  50.58006392  004.79333953  50.58008538  004.79340709
111  50.58018260  004.79333489
111  50.58080104  004.79267179
111  50.58053173  004.79182216
112  50.58053173  004.79182216  50.58048227  004.79166618
112  50.58019383  004.79159795  50.58013211  004.79164319
113  50.58019383  004.79159795
130 Airport Boundary
111  50.57962750  004.78920117
111  50.57893236  004.79013685
111  50.57996339  004.79358728
111  50.58085678  004.79265563
111  50.58003225  004.78992361
111  50.58012949  004.78973350
113  50.57990800  004.78914936
120 Linear Feature 3
111  50.58013937  004.79340263 24
111  50.58000469  004.79353192 24
111  50.58000544  004.79353482 24
111  50.58013894  004.79340616 24
111  50.58013951  004.79340864 24
111  50.58000605  004.79353733 24
111  50.58000668  004.79353991 24
115  50.58014092  004.79340989
120 Linear Feature 3
111  50.57951028  004.79128937 24
111  50.57937965  004.79138517 24
111  50.57938038  004.79138733 24
111  50.57950986  004.79129199 24
111  50.57951041  004.79129383 24
111  50.57938097  004.79138918 24
111  50.57938158  004.79139110 24
115  50.57951178  004.79129476
14  50.57980877  004.79050920  16.40 0 Tower Viewpoint
1300  50.57934964  004.78983915 137.57 misc props Ramp Start 1
1301 A none 
1300  50.57978359  004.79075416 155.00 misc props Ramp Start 2
1301 A none 
1300  50.57984979  004.79094238 155.00 misc props Ramp Start 3
1301 A none 
1300  50.57991598  004.79114508 155.00 misc props Ramp Start 4
1301 A none 
1300  50.57997482  004.79135356 155.00 misc props Ramp Start 5
1301 A none 
1300  50.58004102  004.79154757 155.00 misc props Ramp Start 6
1301 A none 
1300  50.58010354  004.79175027 155.00 misc props Ramp Start 7
1301 A none 
1300  50.58022306  004.79215807 155.00 misc props Ramp Start 8
1301 A none 
1300  50.58027822  004.79234629 155.00 misc props Ramp Start 9
1301 A none 
1300  50.58034104  004.79255140 155.00 misc props Ramp Start 10
1301 A none 
1300  50.58040080  004.79275168 155.00 misc props Ramp Start 11
1301 A none 
1300  50.58046056  004.79294714 155.00 misc props Ramp Start 12
1301 A none 
1300  50.58040693  004.79186851 155.00 misc props Ramp Start 13
1301 A none 
1300  50.58046516  004.79206397 155.00 misc props Ramp Start 14
1301 A none 
1300  50.58052492  004.79226425 155.00 misc props Ramp Start 15
1301 A none 
1300  50.58058775  004.79247177 155.00 misc props Ramp Start 16
1301 A none 
1300  50.58064904  004.79268170 155.00 misc props Ramp Start 17
1301 A none 
19  50.58007482  004.79214133 0 Windsock
1051 123450 Liernu Radio
99
